qa_id,key,kind,score
training_3411,A,letter,-4.9526214599609375
training_3411,B,letter,-2.2338712215423584
training_3411,C,letter,-0.1244962513446807
training_3411,D,letter,-6.1244964599609375
training_0691,A,letter,-2.836805820465088
training_0691,B,letter,-3.289930820465088
training_0691,C,letter,-1.555555820465088
training_0691,D,letter,-0.3680558204650879
training_1502,A,present,-5.031249999068677
training_1502,B,present,-2.6406250596046448
training_1502,C,present,-2.640625074505806
training_1502,D,present,-2.4687501043081284
training_2303,A,letter,-1.915961503982544
training_2303,B,letter,-5.478461265563965
training_2303,C,letter,-2.962836503982544
training_2303,D,letter,-0.2284614741802215
training_3414,A,letter,-3.393617868423462
training_3414,B,letter,-0.0967429354786872
training_3414,C,letter,-4.784243106842041
training_3414,D,letter,-3.002992868423462
training_0693,A,letter,-0.5157157182693481
training_0693,B,letter,-2.3907155990600586
training_0693,C,letter,-3.5782155990600586
training_0693,D,letter,-1.265715718269348
training_1504,A,present,-0.578125
training_1504,B,present,-1.5468750149011612
training_1504,C,present,-3.7812500093132257
training_1504,D,present,-5.078125185798854
training_2305,A,letter,-5.168288230895996
training_2305,B,letter,-6.762038230895996
training_2305,C,letter,-0.8245384693145752
training_2305,D,letter,-0.5901634693145752
training_3416,A,letter,-0.4668914079666137
training_3416,B,letter,-4.732516288757324
training_3416,C,letter,-1.9200164079666135
training_3416,D,letter,-1.5293914079666138
training_0695,A,letter,-2.303792953491211
training_0695,B,letter,-5.647542953491211
training_0695,C,letter,-0.1162930279970169
training_0695,D,letter,-5.178792953491211
training_1506,A,present,-7.265625169617124
training_1506,B,present,1.5156249403953552
training_1506,C,present,-4.265625092200935
training_1506,D,present,-3.999999979510904
training_2307,A,letter,-0.9375569224357604
training_2307,B,letter,-5.171931743621826
training_2307,C,letter,-4.234431743621826
training_2307,D,letter,-0.5313069224357605
training_3418,A,letter,-2.340268135070801
training_3418,B,letter,-3.621518135070801
training_3418,C,letter,-0.1371432542800903
training_3418,D,letter,-5.371518135070801
training_0698,A,letter,-5.01084041595459
training_0698,B,letter,-6.16709041595459
training_0698,C,letter,-0.010840218514204
training_0698,D,letter,-6.37021541595459
training_1509,A,present,-2.140625044703484
training_1509,B,present,-3.6093749701976776
training_1509,C,present,-5.249999822117388
training_1509,D,present,-1.9375000298023224
training_2310,A,letter,-2.46986985206604
training_2310,B,letter,-1.79799485206604
training_2310,C,letter,-2.01674485206604
training_2310,D,letter,-0.4854949116706848
training_2683,CDAB,perm,1.0
training_2683,A<B,pair,0.7187500596046448
training_2683,A<C,pair,-3.640625096857548
training_2683,A<D,pair,-2.546875096857548
training_2683,B<C,pair,-3.5468749459832907
training_2683,B<D,pair,-2.343749888241291
training_2683,C<D,pair,1.0000000298023224
training_3421,A,letter,-1.864224314689636
training_3421,B,letter,-2.6142241954803467
training_3421,C,letter,-0.3017242848873138
training_3421,D,letter,-3.4579741954803467
training_0702,A,letter,-2.2364211082458496
training_0702,B,letter,-2.5020461082458496
training_0702,C,letter,-2.6895461082458496
training_0702,D,letter,-0.29892098903656
training_1513,A,present,-4.281249921768904
training_1513,B,present,-0.7656250596046448
training_1513,C,present,-2.3437499925494194
training_1513,D,present,-4.125000219792128
training_2314,A,letter,-2.120389461517334
training_2314,B,letter,-3.886014461517334
training_2314,C,letter,-0.8703893423080444
training_2314,D,letter,-0.8235143423080444
training_2684,ACBD,perm,1.0
training_2684,A<B,pair,0.5
training_2684,A<C,pair,1.5781250596046448
training_2684,A<D,pair,2.5468750074505806
training_2684,B<C,pair,0.5312499701976776
training_2684,B<D,pair,1.828125044703484
training_2684,C<D,pair,1.3281249850988388
training_3425,A,letter,-3.5198206901550293
training_3425,B,letter,-3.3948206901550293
training_3425,C,letter,-2.6448206901550293
training_3425,D,letter,-0.1448207795619964
training_0704,A,letter,-1.5637283325195312
training_0704,B,letter,-6.438728332519531
training_0704,C,letter,-1.4074783325195312
training_0704,D,letter,-0.6106032729148865
training_1515,A,present,-1.4218749403953552
training_1515,B,present,-5.031249912455678
training_1515,C,present,-0.7031250298023224
training_1515,D,present,-1.1718749701976776
training_2316,A,letter,-3.9080560207366943
training_2316,B,letter,-0.4393059909343719
training_2316,C,letter,-1.4705560207366943
training_2316,D,letter,-2.2674310207366943
training_2686,CADB,perm,1.0
training_2686,A<B,pair,0.9999999701976776
training_2686,A<C,pair,-0.21875
training_2686,A<D,pair,0.3125
training_2686,B<C,pair,-1.6874999701976776
training_2686,B<D,pair,-0.9531249701976776
training_2686,C<D,pair,1.3125000298023224
training_3427,A,letter,-4.145606994628906
training_3427,B,letter,-0.7862321734428406
training_3427,C,letter,-0.6768571734428406
training_3427,D,letter,-3.942482233047485
training_0708,A,letter,-2.3230140209198
training_0708,B,letter,-3.9792640209198
training_0708,C,letter,-0.1667640954256057
training_0708,D,letter,-3.3230140209198
training_1519,A,present,-1.9218749403953552
training_1519,B,present,-4.187500120140612
training_1519,C,present,-1.3281249701976776
training_1519,D,present,-4.9374998663552105
training_2320,A,letter,-1.3440368175506592
training_2320,B,letter,-2.234661817550659
training_2320,C,letter,-0.9065368175506592
training_2320,D,letter,-1.4846618175506592
training_2687,ADBC,perm,1.0
training_2687,A<B,pair,0.1875
training_2687,A<C,pair,1.7499999850988388
training_2687,A<D,pair,-1.0937499403953552
training_2687,B<C,pair,2.640624888241291
training_2687,B<D,pair,-0.1875
training_2687,C<D,pair,-2.3437500819563866
training_3431,A,letter,-4.926494121551514
training_3431,B,letter,-2.9421193599700928
training_3431,C,letter,-0.0671193227171897
training_3431,D,letter,-5.426494121551514
training_0710,A,letter,-2.8930704593658447
training_0710,B,letter,-3.7836954593658447
training_0710,C,letter,-0.1274454593658447
training_0710,D,letter,-3.2055704593658447
training_1521,A,present,0.0625
training_1521,B,present,-3.749999981373549
training_1521,C,present,-1.2187499701976776
training_1521,D,present,-1.8125000596046448
training_2322,A,letter,-2.868302822113037
training_2322,B,letter,-2.649552822113037
training_2322,C,letter,-1.5089277029037476
training_2322,D,letter,-0.4308027029037475
training_2689,ADBC,perm,1.0
training_2689,A<B,pair,0.015625
training_2689,A<C,pair,1.5312499552965164
training_2689,A<D,pair,-0.359375
training_2689,B<C,pair,2.734375074505806
training_2689,B<D,pair,0.359375
training_2689,C<D,pair,-1.4062500596046448
training_3433,A,letter,-0.7771055698394775
training_3433,B,letter,-2.948980569839477
training_3433,C,letter,-3.183355569839477
training_3433,D,letter,-0.8083555698394775
training_0716,A,letter,-4.421494483947754
training_0716,B,letter,-7.968369483947754
training_0716,C,letter,-0.0152442837134003
training_0716,D,letter,-6.015244483947754
training_1527,A,present,0.7031250298023224
training_1527,B,present,-4.703124867752194
training_1527,C,present,-2.3124999552965164
training_1527,D,present,2.093750089406967
training_2328,A,letter,-8.04801082611084
training_2328,B,letter,-7.876136302947998
training_2328,C,letter,-0.0011362532386556
training_2328,D,letter,-7.876136302947998
training_3439,A,letter,-2.6126697063446045
training_3439,B,letter,-0.6751696467399597
training_3439,C,letter,-0.8939196467399597
training_3439,D,letter,-5.018919467926025
training_0718,A,letter,-6.392557621002197
training_0718,B,letter,-5.673807621002197
training_0718,C,letter,-1.1113078594207764
training_0718,D,letter,-0.4081827998161316
training_1529,A,present,-3.296875093132257
training_1529,B,present,-0.9375
training_1529,C,present,-0.03125
training_1529,D,present,0.296875
training_2330,A,letter,-2.9490296840667725
training_2330,B,letter,-4.011529922485352
training_2330,C,letter,-2.1052796840667725
training_2330,D,letter,-0.214654728770256
training_3441,A,letter,-1.982445478439331
training_3441,B,letter,-1.013695478439331
training_3441,C,letter,-2.498070478439331
training_3441,D,letter,-0.888695478439331
training_0720,A,letter,-2.9996159076690674
training_0720,B,letter,-2.7183659076690674
training_0720,C,letter,-7.2339911460876465
training_0720,D,letter,-0.1246159225702285
training_1531,A,present,-5.29687494924292
training_1531,B,present,-2.9218750335276127
training_1531,C,present,-1.1406249403953552
training_1531,D,present,-4.6562498807907104
training_2332,A,letter,-0.104903943836689
training_2332,B,letter,-2.4799039363861084
training_2332,C,letter,-6.886154174804688
training_2332,D,letter,-4.245529174804688
training_3443,A,letter,-1.4493882656097412
training_3443,B,letter,-2.746263265609741
training_3443,C,letter,-4.543138027191162
training_3443,D,letter,-0.3712632358074188
training_0724,A,letter,-0.95684552192688
training_0724,B,letter,-7.706845283508301
training_0724,C,letter,-0.4880955219268799
training_0724,D,letter,-6.722470283508301
training_1535,A,present,-5.218749776948243
training_1535,B,present,-8.98437514991383
training_1535,C,present,-0.25
training_1535,D,present,2.4218750670552254
training_2336,A,letter,-1.92702317237854
training_2336,B,letter,-5.567647933959961
training_2336,C,letter,-0.6926481127738953
training_2336,D,letter,-1.05202317237854
training_3447,A,letter,-1.4808909893035889
training_3447,B,letter,-0.3558910191059112
training_3447,C,letter,-3.668390989303589
training_3447,D,letter,-3.090265989303589
training_0728,A,letter,-2.917370319366455
training_0728,B,letter,-4.261120319366455
training_0728,C,letter,-0.0736204087734222
training_0728,D,letter,-6.370495319366455
training_1539,A,present,0.5624999403953552
training_1539,B,present,-1.53125
training_1539,C,present,-3.93750006519258
training_1539,D,present,-3.3281250819563866
training_2340,A,letter,-2.0078015327453613
training_2340,B,letter,-3.617176532745361
training_2340,C,letter,-0.1953014433383941
training_2340,D,letter,-4.195301532745361
training_3451,A,letter,-0.6824164986610413
training_3451,B,letter,-1.8230414390563965
training_3451,C,letter,-1.3699164390563965
training_3451,D,letter,-2.5574164390563965
training_0731,A,letter,-0.0715640261769294
training_0731,B,letter,-4.352814197540283
training_0731,C,letter,-3.071563959121704
training_0731,D,letter,-4.727814197540283
training_1542,A,present,-4.546874822117388
training_1542,B,present,-3.625
training_1542,C,present,0.3125
training_1542,D,present,-2.5312499701976776
training_3454,A,letter,-2.597747802734375
training_3454,B,letter,-0.5977477431297302
training_3454,C,letter,-1.191497802734375
training_3454,D,letter,-2.660247802734375
training_0733,A,letter,-5.364334583282471
training_0733,B,letter,-3.723709583282471
training_0733,C,letter,-3.848709583282471
training_0733,D,letter,-0.0518346242606639
training_1544,A,present,-1.0625
training_1544,B,present,1.125
training_1544,C,present,-3.8124999664723873
training_1544,D,present,-1.9687499850988388
training_2342,A,letter,-3.4458553791046143
training_2342,B,letter,-0.1333554536104202
training_2342,C,letter,-2.7114803791046143
training_2342,D,letter,-3.6489803791046143
training_2691,CDBA,perm,1.0
training_2691,A<B,pair,1.4062499552965164
training_2691,A<C,pair,0.546875
training_2691,A<D,pair,3.718750072643161
training_2691,B<C,pair,-1.7343749850988388
training_2691,B<D,pair,2.843750111758709
training_2691,C<D,pair,3.624999936670065
training_3456,A,letter,-2.84623384475708
training_3456,B,letter,-1.36185884475708
training_3456,C,letter,-0.7368588447570801
training_3456,D,letter,-1.58060884475708
training_0737,A,letter,-0.023229956626892
training_0737,B,letter,-4.195105075836182
training_0737,C,letter,-5.632605075836182
training_0737,D,letter,-5.538855075836182
training_1548,A,present,-5.515625121537596
training_1548,B,present,-5.984375051688403
training_1548,C,present,-3.6718749832361937
training_1548,D,present,1.7812499850988388
training_2346,A,letter,-1.0642750263214111
training_2346,B,letter,-0.4392750561237335
training_2346,C,letter,-5.37677526473999
training_2346,D,letter,-5.22052526473999
training_3460,A,letter,-0.5302642583847046
training_3460,B,letter,-3.686514377593994
training_3460,C,letter,-1.3740142583847046
training_3460,D,letter,-2.030264377593994
training_0739,A,letter,-7.407386302947998
training_0739,B,letter,-8.93863582611084
training_0739,C,letter,-7.985511302947998
training_0739,D,letter,-0.0011361341457813
training_1550,A,present,2.109374962747097
training_1550,B,present,-1.5312500149011612
training_1550,C,present,-8.453124927676981
training_1550,D,present,-5.562499814201146
training_2348,A,letter,-6.492703437805176
training_2348,B,letter,-7.602078437805176
training_2348,C,letter,-5.086453437805176
training_2348,D,letter,-0.0083283502608537
training_3462,A,letter,-0.2043674439191818
training_3462,B,letter,-2.0324923992156982
training_3462,C,letter,-3.766867399215698
training_3462,D,letter,-3.5168673992156982
training_0741,A,letter,-2.5194132328033447
training_0741,B,letter,-3.6444132328033447
training_0741,C,letter,-0.2069132924079895
training_0741,D,letter,-2.5350382328033447
training_1552,A,present,-5.796875237021595
training_1552,B,present,-0.6562500298023224
training_1552,C,present,-0.6093749701976776
training_1552,D,present,-5.234375197440386
training_2350,A,letter,-1.5141289234161377
training_2350,B,letter,-0.6547539830207825
training_2350,C,letter,-1.8735039234161377
training_2350,D,letter,-2.2485039234161377
training_3464,A,letter,-2.174193382263184
training_3464,B,letter,-3.549193382263184
training_3464,C,letter,-0.1585683077573776
training_3464,D,letter,-5.611693382263184
training_0744,A,letter,-1.068350315093994
training_0744,B,letter,-6.177725315093994
training_0744,C,letter,-0.5683502554893494
training_0744,D,letter,-2.443350315093994
training_1555,A,present,-3.671875070780516
training_1555,B,present,-2.906250014901161
training_1555,C,present,-4.984375003259629
training_1555,D,present,-5.109375165309757
training_2353,A,letter,-5.08764123916626
training_2353,B,letter,-4.15014123916626
training_2353,C,letter,-0.4626412093639374
training_2353,D,letter,-1.0563912391662598
training_3467,A,letter,-3.898486375808716
training_3467,B,letter,-1.0703613758087158
training_3467,C,letter,-0.4766113758087158
training_3467,D,letter,-4.210986137390137
training_0747,A,letter,-0.0054631931707262
training_0747,B,letter,-6.958588123321533
training_0747,C,letter,-5.677338123321533
training_0747,D,letter,-7.099213123321533
training_1558,A,present,-0.03125
training_1558,B,present,-4.078125203028321
training_1558,C,present,-1.0
training_1558,D,present,-2.34375
training_2356,A,letter,-4.58312463760376
training_2356,B,letter,-5.20812463760376
training_2356,C,letter,-0.0206244643777608
training_2356,D,letter,-5.44249963760376
training_3470,A,letter,-2.908234119415283
training_3470,B,letter,-3.142609119415283
training_3470,C,letter,-1.4863591194152832
training_3470,D,letter,-0.3926091492176056
training_0749,A,letter,-9.939308166503906
training_0749,B,letter,-0.0018084376351907
training_0749,C,letter,-7.220558643341064
training_0749,D,letter,-6.9393086433410645
training_1560,A,present,-6.390624807681888
training_1560,B,present,1.0781249701976776
training_1560,C,present,-6.249999778345227
training_1560,D,present,-5.234374900814146
training_2358,A,letter,-4.745829105377197
training_2358,B,letter,-2.308328866958618
training_2358,C,letter,-0.8083289265632629
training_2358,D,letter,-0.8083289265632629
training_3472,A,letter,-1.5698521137237549
training_3472,B,letter,-2.616727113723755
training_3472,C,letter,-2.444852113723755
training_3472,D,letter,-0.4604771137237549
training_0754,A,letter,-4.24176549911499
training_0754,B,letter,-2.5855154991149902
training_0754,C,letter,-0.1011406034231185
training_0754,D,letter,-5.16364049911499
training_1565,A,present,-1.5781250149011612
training_1565,B,present,-3.296874944120645
training_1565,C,present,-4.437499795109034
training_1565,D,present,-4.953125037252903
training_2363,A,letter,-3.681450843811035
training_2363,B,letter,-2.040825843811035
training_2363,C,letter,-0.5564508438110352
training_2363,D,letter,-1.3064508438110352
training_3477,A,letter,-2.247600793838501
training_3477,B,letter,-3.716350793838501
training_3477,C,letter,-1.778850793838501
training_3477,D,letter,-0.3569757342338562
training_0756,A,letter,-0.880948007106781
training_0756,B,letter,-4.084073066711426
training_0756,C,letter,-1.6621980667114258
training_0756,D,letter,-0.974698007106781
training_1567,A,present,-1.2343750596046448
training_1567,B,present,-3.859374916180968
training_1567,C,present,-6.281250232714228
training_1567,D,present,-4.812499878928065
training_3479,A,letter,-4.407369136810303
training_3479,B,letter,-0.3761191666126251
training_3479,C,letter,-5.266744136810303
training_3479,D,letter,-1.2198691368103027
training_0759,A,letter,-0.9184322357177734
training_0759,B,letter,-2.855932235717773
training_0759,C,letter,-0.7153072357177734
training_0759,D,letter,-2.965307235717773
training_1570,A,present,-3.375000085681677
training_1570,B,present,-2.406250096857548
training_1570,C,present,-0.7968749701976776
training_1570,D,present,-3.874999942258
training_2365,A,letter,-3.1625444889068604
training_2365,B,letter,-1.5531694889068604
training_2365,C,letter,-0.9437945485115052
training_2365,D,letter,-1.0375444889068604
training_2695,BDCA,perm,1.0
training_2695,A<B,pair,-2.0468750074505806
training_2695,A<C,pair,-0.7968750298023224
training_2695,A<D,pair,-0.7343750298023224
training_2695,B<C,pair,1.3593749701976776
training_2695,B<D,pair,1.9687499403953552
training_2695,C<D,pair,-0.109375
training_3482,A,letter,-0.6850762367248535
training_3482,B,letter,-3.075701236724853
training_3482,C,letter,-0.8413262367248535
training_3482,D,letter,-4.0757012367248535
training_0764,A,letter,-6.04739236831665
training_0764,B,letter,-6.65676736831665
training_0764,C,letter,-4.40676736831665
training_0764,D,letter,-0.016142152249813
training_1575,A,present,-0.84375
training_1575,B,present,-3.546874947845936
training_1575,C,present,-5.54687513737008
training_1575,D,present,0.8749999403953552
training_2370,A,letter,-2.657711267471313
training_2370,B,letter,-3.017086267471313
training_2370,C,letter,-0.2358362674713134
training_2370,D,letter,-2.407711267471313
training_2697,DCAB,perm,1.0
training_2697,A<B,pair,0.21875
training_2697,A<C,pair,-1.3125000447034836
training_2697,A<D,pair,-0.6093749701976776
training_2697,B<C,pair,-1.2343749701976776
training_2697,B<D,pair,-0.9374999701976776
training_2697,C<D,pair,0.4375
training_3487,A,letter,-0.8044939041137695
training_3487,B,letter,-0.6638689041137695
training_3487,C,letter,-3.398243904113769
training_3487,D,letter,-5.7576189041137695
training_0769,A,letter,-0.5599875450134277
training_0769,B,letter,-1.1849875450134275
training_0769,C,letter,-3.013112545013428
training_0769,D,letter,-2.653737545013428
training_1580,A,present,-5.0781249310821295
training_1580,B,present,-6.60937492584344
training_1580,C,present,-3.640625013038516
training_1580,D,present,-2.156250089406967
training_3492,A,letter,-0.2243100702762603
training_3492,B,letter,-4.521184921264648
training_3492,C,letter,-1.833685040473938
training_3492,D,letter,-3.5211851596832275
training_0771,A,letter,-6.902034282684326
training_0771,B,letter,-7.120784282684326
training_0771,C,letter,-3.698909044265747
training_0771,D,letter,-0.0270341392606496
training_1582,A,present,1.0468750298023224
training_1582,B,present,-2.1249999925494194
training_1582,C,present,-0.90625
training_1582,D,present,-4.468750144354999
training_2374,A,letter,-3.101485252380371
training_2374,B,letter,-0.0702352002263069
training_2374,C,letter,-4.476485252380371
training_2374,D,letter,-4.523360252380371
training_2701,ACDB,perm,1.0
training_2701,A<B,pair,4.500000226311386
training_2701,A<C,pair,-0.15625
training_2701,A<D,pair,4.093749837949872
training_2701,B<C,pair,-2.703124918043613
training_2701,B<D,pair,-0.8593749701976776
training_2701,C<D,pair,1.9843751043081284
training_3494,A,letter,-1.1273369789123535
training_3494,B,letter,-1.9554619789123533
training_3494,C,letter,-0.8773370385169983
training_3494,D,letter,-2.142961978912353
training_0774,A,letter,-2.1315627098083496
training_0774,B,letter,-4.00656270980835
training_0774,C,letter,-0.1784376800060272
training_0774,D,letter,-3.7878127098083496
training_1585,A,present,-3.078125085681677
training_1585,B,present,-3.7343750819563866
training_1585,C,present,-2.9999999292194843
training_1585,D,present,-3.765625048428774
training_2377,A,letter,-0.92782324552536
training_2377,B,letter,-2.427823305130005
training_2377,C,letter,-1.8028233051300049
training_2377,D,letter,-1.0528233051300049
training_3497,A,letter,-0.944595217704773
training_3497,B,letter,-1.866470217704773
training_3497,C,letter,-1.210220217704773
training_3497,D,letter,-1.850845217704773
training_0776,A,letter,-1.6195068359375
training_0776,B,letter,-0.6195068359375
training_0776,C,letter,-1.5101318359375
training_0776,D,letter,-3.2132568359375
training_1587,A,present,-2.734374932944774
training_1587,B,present,-1.9062499552965164
training_1587,C,present,-5.234375037718564
training_1587,D,present,1.7968749701976776
training_2379,A,letter,-2.4597301483154297
training_2379,B,letter,-0.4128550291061401
training_2379,C,letter,-2.7409801483154297
training_2379,D,letter,-1.67848002910614
training_3499,A,letter,-2.9276933670043945
training_3499,B,letter,-1.271443247795105
training_3499,C,letter,-1.802693247795105
training_3499,D,letter,-0.693318247795105
training_0778,A,letter,-0.5161988139152527
training_0778,B,letter,-1.7818238735198977
training_0778,C,letter,-3.406823873519897
training_0778,D,letter,-1.6099488735198977
training_1589,A,present,-4.484374824911356
training_1589,B,present,-0.8906249701976776
training_1589,C,present,1.9687500298023224
training_1589,D,present,-0.5468750596046448
training_2381,A,letter,-3.3490262031555176
training_2381,B,letter,-4.645901203155518
training_2381,C,letter,-0.2396511286497116
training_2381,D,letter,-1.786526083946228
training_3501,A,letter,-1.2001197338104248
training_3501,B,letter,-1.1844947338104248
training_3501,C,letter,-2.075119733810425
training_3501,D,letter,-1.3251197338104248
training_0780,A,letter,-0.536384105682373
training_0780,B,letter,-1.052009105682373
training_0780,C,letter,-2.833259105682373
training_0780,D,letter,-5.255134105682373
training_1591,A,present,-3.124999899417162
training_1591,B,present,-0.59375
training_1591,C,present,0.7343750298023224
training_1591,D,present,-0.375
training_2383,A,letter,-0.9116209745407104
training_2383,B,letter,-1.6928709745407104
training_2383,C,letter,-3.52099609375
training_2383,D,letter,-0.9584959745407104
training_2704,CADB,perm,1.0
training_2704,A<B,pair,2.749999932944774
training_2704,A<C,pair,1.109375
training_2704,A<D,pair,2.734375052154064
training_2704,B<C,pair,-1.2499999701976776
training_2704,B<D,pair,-0.015625
training_2704,C<D,pair,1.3750000596046448
training_3503,A,letter,-1.8548836708068848
training_3503,B,letter,-0.63613361120224
training_3503,C,letter,-1.4173836708068848
training_3503,D,letter,-2.6517586708068848
training_0783,A,letter,-0.7638316750526428
training_0783,B,letter,-1.185706615447998
training_0783,C,letter,-2.466956615447998
training_0783,D,letter,-1.951331615447998
training_1594,A,present,-1.5781249552965164
training_1594,B,present,-2.687500096857548
training_1594,C,present,-0.78125
training_1594,D,present,-0.7187499701976776
training_2386,A,letter,-0.1848553568124771
training_2386,B,letter,-2.934855461120605
training_2386,C,letter,-2.387980461120605
training_2386,D,letter,-3.7786054611206055
training_2707,CDAB,perm,1.0
training_2707,A<B,pair,6.218749912688509
training_2707,A<C,pair,-2.593749947845936
training_2707,A<D,pair,-1.5468749850988388
training_2707,B<C,pair,-6.718750081490725
training_2707,B<D,pair,-5.250000046100467
training_2707,C<D,pair,0.40625
training_3506,A,letter,-4.203525543212891
training_3506,B,letter,-4.125400543212891
training_3506,C,letter,-2.6254007816314697
training_3506,D,letter,-0.1097756922245025
training_0790,A,letter,-1.7392945289611816
training_0790,B,letter,-6.333044528961182
training_0790,C,letter,-2.3642945289611816
training_0790,D,letter,-0.3174195885658264
training_1601,A,present,-5.609375108033419
training_1601,B,present,-5.531250186730176
training_1601,C,present,-6.250000104075298
training_1601,D,present,-8.328124690509867
training_2393,A,letter,-3.737063646316528
training_2393,B,letter,-3.1120636463165283
training_2393,C,letter,-0.0808136016130447
training_2393,D,letter,-4.768313407897949
training_3513,A,letter,-0.9346541166305542
training_3513,B,letter,-0.9971541166305542
training_3513,C,letter,-3.731529235839844
training_3513,D,letter,-1.5440291166305542
training_0793,A,letter,-0.3404155373573303
training_0793,B,letter,-3.9654154777526855
training_0793,C,letter,-2.309165477752685
training_0793,D,letter,-1.7779154777526855
training_1604,A,present,-5.1562500088475645
training_1604,B,present,0.4375
training_1604,C,present,1.9218749105930328
training_1604,D,present,-1.2968750447034836
training_2396,A,letter,-5.592856407165527
training_2396,B,letter,-3.249106407165528
training_2396,C,letter,-4.077231407165527
training_2396,D,letter,-0.0616063103079795
training_2711,ACBD,perm,1.0
training_2711,A<B,pair,0.6718750298023224
training_2711,A<C,pair,0.25
training_2711,A<D,pair,2.374999888241291
training_2711,B<C,pair,-0.28125
training_2711,B<D,pair,1.7968750447034836
training_2711,C<D,pair,1.7656249850988388
training_3516,A,letter,-0.3452305495738983
training_3516,B,letter,-2.4233555793762207
training_3516,C,letter,-3.6421055793762207
training_3516,D,letter,-1.7358555793762207
training_0796,A,letter,-8.909224510192871
training_0796,B,letter,-0.0029747304506599
training_0796,C,letter,-6.112349510192871
training_0796,D,letter,-7.659224510192871
training_1607,A,present,-4.484375137835741
training_1607,B,present,-4.359375013969839
training_1607,C,present,-5.828125093365088
training_1607,D,present,-0.34375
training_2399,A,letter,-3.9889752864837646
training_2399,B,letter,-0.5358502864837646
training_2399,C,letter,-4.442100524902344
training_2399,D,letter,-0.9577252864837646
training_3519,A,letter,-2.54975700378418
training_3519,B,letter,-0.5497571229934692
training_3519,C,letter,-1.5028821229934692
training_3519,D,letter,-2.11225700378418
training_0799,A,letter,-5.843057155609131
training_0799,B,letter,-4.264932155609131
training_0799,C,letter,-0.0305570885539054
training_0799,D,letter,-4.358682155609131
training_1610,A,present,-3.187499921768904
training_1610,B,present,-1.3906249552965164
training_1610,C,present,-3.0468751154839997
training_1610,D,present,-2.0781251043081284
training_2402,A,letter,-1.9352108240127563
training_2402,B,letter,-1.4977108240127563
training_2402,C,letter,-1.3414608240127563
training_2402,D,letter,-0.9977108240127563
training_2714,ADBC,perm,1.0
training_2714,A<B,pair,5.124999918043613
training_2714,A<C,pair,5.156250093597919
training_2714,A<D,pair,0.21875
training_2714,B<C,pair,0.8749999403953552
training_2714,B<D,pair,-2.2968750819563866
training_2714,C<D,pair,-2.546874910593033
training_3522,A,letter,-1.266925573348999
training_3522,B,letter,-0.7044256329536438
training_3522,C,letter,-1.798175573348999
training_3522,D,letter,-2.860675573348999
training_0803,A,letter,-3.4344756603240967
training_0803,B,letter,-2.2313506603240967
training_0803,C,letter,-1.8407255411148071
training_0803,D,letter,-0.3563505709171295
training_1614,A,present,-0.328125
training_1614,B,present,-3.406250063329935
training_1614,C,present,-6.328124816995114
training_1614,D,present,-6.078125006752089
training_2406,A,letter,-4.245190143585205
training_2406,B,letter,-0.4170651435852051
training_2406,C,letter,-3.401440143585205
training_2406,D,letter,-1.229565143585205
training_3526,A,letter,-4.640110492706299
training_3526,B,letter,-3.827610731124878
training_3526,C,letter,-4.327610492706299
training_3526,D,letter,-0.0463606379926204
training_0805,A,letter,-5.377447605133057
training_0805,B,letter,-5.408697605133057
training_0805,C,letter,-0.4555726945400238
training_0805,D,letter,-1.0336977243423462
training_1616,A,present,-4.656249954365194
training_1616,B,present,-4.35937515553087
training_1616,C,present,-2.953124925494194
training_1616,D,present,-0.09375
training_2408,A,letter,-0.9113141298294068
training_2408,B,letter,-1.6300641298294067
training_2408,C,letter,-1.1769391298294067
training_2408,D,letter,-2.380064010620117
training_3528,A,letter,-3.646082878112793
training_3528,B,letter,-5.271082878112793
training_3528,C,letter,-0.0367078222334384
training_3528,D,letter,-5.474207878112793
training_0808,A,letter,-4.383676052093506
training_0808,B,letter,-4.696176052093506
training_0808,C,letter,-0.1805508732795715
training_0808,D,letter,-1.9461758136749268
training_1619,A,present,-3.843749901279807
training_1619,B,present,-4.062500111758709
training_1619,C,present,-0.9843749403953552
training_1619,D,present,-1.015625
training_2411,A,letter,-0.2333354204893112
training_2411,B,letter,-2.077085494995117
training_2411,C,letter,-2.577085494995117
training_2411,D,letter,-5.123960494995117
training_2720,ABCD,perm,1.0
training_2720,A<B,pair,2.609375096857548
training_2720,A<C,pair,2.328125044703484
training_2720,A<D,pair,3.1406250186264515
training_2720,B<C,pair,0.140625
training_2720,B<D,pair,1.1250000298023224
training_2720,C<D,pair,1.1875000596046448
training_3531,A,letter,-1.4486833810806274
training_3531,B,letter,-3.167433261871338
training_3531,C,letter,-0.5580583810806274
training_3531,D,letter,-1.9018083810806277
training_0810,A,letter,-0.0090766437351703
training_0810,B,letter,-5.3684515953063965
training_0810,C,letter,-6.2903265953063965
training_0810,D,letter,-6.0403265953063965
training_1621,A,present,-2.093749910593033
training_1621,B,present,-6.171874812105671
training_1621,C,present,-5.421874792780727
training_1621,D,present,-3.2499998845160007
training_2413,A,letter,-1.8446195125579836
training_2413,B,letter,-3.3133695125579834
training_2413,C,letter,-3.625869512557984
training_2413,D,letter,-0.2508695423603058
training_2722,BACD,perm,1.0
training_2722,A<B,pair,-1.75
training_2722,A<C,pair,5.843749973457307
training_2722,A<D,pair,5.281249900814146
training_2722,B<C,pair,4.1406250558793545
